index,pobreza_binaria,pobreza,ingresos,edad
3574,0,2,2800,53
3575,1,3,2800,51
3576,1,3,2800,51
3577,0,2,2800,50
3578,0,2,2800,50
3579,1,3,2800,50
3580,0,2,2800,52
3581,1,3,2800,52
3582,0,2,2800,45
3583,0,2,2800,45
3584,1,3,2800,46
3585,1,3,2800,47
3586,1,3,2800,48
3587,0,2,2800,45
3588,0,2,2800,48
3589,1,3,2800,48
3590,0,2,2800,45
3591,1,3,2800,47
3592,1,3,2800,49
3593,1,3,2800,46
3594,1,3,2800,45
3595,0,2,2800,46
3596,1,3,2800,46
3597,1,3,2800,47
3598,1,3,2800,44
3599,1,3,2800,43
3600,0,2,2800,40
3601,1,3,2800,44
3602,0,1,2800,41
3603,0,2,2800,40
3604,1,3,2800,41
3605,0,2,2800,42
3606,0,2,2800,42
3607,1,3,2800,40
3608,1,3,2800,44
3609,1,3,2800,40
3610,1,3,2800,44
3611,1,3,2800,43
3612,1,3,2800,43
3613,0,2,2800,42
3614,1,3,2800,42
3615,1,3,2800,43
3616,0,2,2800,40
3617,1,3,2800,44
3618,1,3,2800,42
3619,1,3,2800,42
3620,1,3,2800,36
3621,1,3,2800,36
3622,1,3,2800,39
3623,1,3,2800,35
3624,1,3,2800,35
3625,1,3,2800,38
3626,1,3,2800,37
3627,1,3,2800,38
3628,0,2,2800,39
3629,0,1,2800,36
3630,0,2,2800,35
3631,0,2,2800,39
3632,0,2,2800,36
3633,0,2,2800,36
3634,0,2,2800,37
3635,0,2,2800,39
3636,1,3,2800,38
3637,1,3,2800,38
3638,1,3,2800,38
3639,0,1,2800,35
3640,0,2,2800,35
3641,1,3,2800,33
3642,1,3,2800,33
3643,0,2,2800,31
3644,0,2,2800,34
3645,0,1,2800,32
3646,0,2,2800,31
3647,1,3,2800,34
3648,0,2,2800,33
3649,1,3,2800,30
3650,1,3,2800,31
3651,0,2,2800,32
3652,1,3,2800,34
3653,1,3,2800,31
3654,0,2,2800,30
3655,0,2,2800,31
3656,1,3,2800,34
3657,0,2,2800,30
3658,0,2,2800,33
3659,0,2,2800,32
3660,0,2,2800,30
3661,0,2,2800,31
3662,0,2,2800,30
3663,1,3,2800,31
3664,0,2,2800,32
3665,1,3,2800,32
3666,1,3,2800,34
3667,0,2,2800,33
3668,0,2,2800,34
3669,0,2,2800,32
3670,1,3,2800,30
3671,1,3,2800,33
3672,1,3,2800,32
3673,1,3,2800,30
3674,1,3,2800,33
3675,1,3,2800,29
3676,1,3,2800,26
3677,1,3,2800,28
3678,1,3,2800,27
3679,1,3,2800,26
3680,1,3,2800,27
3681,1,3,2800,29
3682,1,3,2800,27
3683,0,1,2800,27
3684,0,2,2800,26
3685,0,2,2800,29
3686,0,2,2800,26
3687,0,2,2800,26
3688,1,3,2800,26
3689,1,3,2800,29
3690,1,3,2800,27
3691,0,2,2800,27
3692,0,2,2800,27
3693,0,2,2800,27
3694,1,3,2800,25
3695,0,2,2800,26
3696,0,2,2800,27
3697,0,2,2800,28
3698,1,3,2800,26
3699,1,3,2800,25
3700,0,1,2800,27
3701,0,1,2800,29
3702,1,3,2800,26
3703,0,2,2800,25
3704,0,2,2800,27
3705,1,3,2800,28
3706,1,3,2800,29
3707,0,2,2800,27
3708,1,3,2800,28
3709,1,3,2800,28
3710,0,2,2800,26
3711,1,3,2800,26
3712,1,3,2800,25
3713,0,2,2800,27
3714,1,3,2800,26
3715,1,3,2800,26
3716,1,3,2800,27
3717,0,2,2800,29
3718,1,3,2800,27
3719,0,2,2800,25
3720,0,1,2800,28
3721,0,2,2800,27
3722,0,2,2800,27
3723,1,3,2800,27
3724,0,1,2800,27
3725,0,2,2800,29
3726,0,1,2800,23
3727,1,3,2800,21
3728,1,3,2800,23
3729,1,3,2800,21
3730,1,3,2800,22
3731,0,2,2800,21
3732,1,3,2800,22
3733,1,3,2800,20
3734,0,2,2800,22
3735,0,2,2800,20
3736,1,3,2800,23
3737,0,2,2800,22
3738,0,2,2800,23
3739,1,3,2800,22
3740,1,3,2800,23
3741,1,3,2800,21
3742,1,3,2800,23
3743,1,3,2800,22
3744,1,3,2800,24
3745,0,2,2800,24
3746,0,2,2800,24
3747,1,3,2800,20
3748,1,3,2800,23
3749,0,2,2800,22
3750,0,1,2800,23
3751,1,3,2800,24
3752,0,2,2800,20
3753,1,3,2800,21
3754,0,2,2800,20
3755,0,2,2800,23
3756,1,3,2800,23
3757,1,3,2800,22
3758,1,3,2800,22
3759,1,3,2800,21
3760,1,3,2800,22
3761,0,2,2800,23
3762,1,3,2800,22
3763,0,2,2800,20
3764,1,3,2800,24
3765,1,3,2800,24
3766,1,3,2800,24
3767,1,3,2800,20
3768,0,2,2800,21
3769,1,3,2800,23
3770,1,3,2800,24
3771,0,2,2800,21
3772,0,1,2800,20
3773,0,2,2800,20
3774,1,3,2800,23
3775,1,3,2800,23
3776,0,2,2800,24
3777,0,2,2800,24
3778,0,2,2800,23
3779,0,2,2800,19
3780,1,3,2800,17
3781,1,3,2800,19
3782,0,2,2800,18
3783,0,2,2800,19
3784,0,2,2800,19
3785,1,3,2800,17
3786,1,3,2800,15
3787,0,2,2800,15
3788,1,3,2800,19
3789,1,3,2800,16
3790,1,3,2800,16
3791,0,2,2800,18
3792,0,2,2769,50
3793,1,3,2750,23
3794,1,3,2750,24
3795,1,3,2720,61
3796,1,3,2720,59
3797,0,2,2700,61
3798,1,3,2700,60
3799,1,3,2700,50
3800,0,2,2700,48
3801,1,3,2700,46
3802,0,2,2700,46
3803,1,3,2700,47
3804,0,1,2700,45
3805,0,2,2700,45
3806,0,2,2700,47
3807,0,1,2700,40
3808,0,2,2700,43
3809,1,3,2700,44
3810,1,3,2700,35
3811,1,3,2700,36
3812,0,2,2700,35
3813,0,2,2700,32
3814,1,3,2700,31
3815,0,2,2700,32
3816,1,3,2700,32
3817,1,3,2700,30
3818,1,3,2700,30
3819,1,3,2700,30
3820,1,3,2700,30
3821,1,3,2700,27
3822,0,2,2700,26
3823,0,2,2700,25
3824,0,2,2700,25
3825,1,3,2700,29
3826,1,3,2700,24
3827,1,3,2700,20
3828,0,2,2700,23
3829,1,3,2700,21
3830,0,2,2700,22
3831,0,2,2700,20
3832,1,3,2700,23
3833,0,1,2700,22
3834,1,3,2700,16
3835,1,3,2700,19
3836,0,2,2700,18
3837,0,1,2700,16
3838,1,3,2700,18
3839,1,3,2686,25
3840,1,3,2675,18
3841,0,2,2650,87
3842,1,3,2650,40
3843,0,2,2650,40
3844,0,2,2650,31
3845,1,3,2650,34
3846,0,2,2650,25
3847,1,3,2640,73
3848,0,2,2640,34
3849,1,3,2600,60
3850,1,3,2600,64
3851,0,2,2600,55
3852,1,3,2600,55
3853,1,3,2600,50
3854,0,2,2600,52
3855,0,2,2600,53
3856,0,2,2600,45
3857,1,3,2600,45
3858,1,3,2600,46
3859,0,2,2600,46
3860,0,2,2600,47
3861,1,3,2600,47
3862,0,2,2600,45
3863,1,3,2600,49
3864,1,3,2600,46
3865,0,2,2600,46
3866,1,3,2600,44
3867,1,3,2600,40
3868,1,3,2600,42
3869,1,3,2600,43
3870,0,2,2600,42
3871,1,3,2600,44
3872,1,3,2600,42
3873,1,3,2600,37
3874,1,3,2600,37
3875,0,2,2600,37
3876,1,3,2600,37
3877,1,3,2600,39
3878,0,2,2600,37
3879,1,3,2600,35
3880,1,3,2600,35
3881,0,2,2600,38
3882,1,3,2600,35
3883,0,2,2600,38
3884,0,2,2600,39
3885,0,2,2600,35
3886,1,3,2600,36
3887,0,2,2600,35
3888,1,3,2600,35
3889,0,2,2600,31
3890,0,2,2600,30
3891,0,1,2600,34
3892,1,3,2600,30
3893,0,2,2600,30
3894,1,3,2600,30
3895,1,3,2600,30
3896,1,3,2600,30
3897,1,3,2600,34
3898,0,2,2600,25
3899,1,3,2600,26
3900,1,3,2600,27
3901,1,3,2600,26
3902,1,3,2600,25
3903,0,2,2600,28
3904,0,1,2600,25
3905,1,3,2600,26
3906,0,2,2600,27
3907,0,1,2600,29
3908,1,3,2600,29
3909,0,2,2600,26
3910,1,3,2600,28
3911,0,2,2600,23
3912,0,1,2600,21
3913,1,3,2600,24
3914,1,3,2600,20
3915,1,3,2600,24
3916,0,2,2600,22
3917,1,3,2600,21
3918,1,3,2600,22
3919,1,3,2600,20
3920,1,3,2600,22
3921,1,3,2600,22
3922,1,3,2600,22
3923,0,1,2600,20
3924,0,2,2600,24
3925,0,2,2600,22
3926,1,3,2600,22
3927,1,3,2600,24
3928,0,2,2600,23
3929,1,3,2600,17
3930,1,3,2600,19
3931,0,2,2600,19
3932,1,3,2600,19
3933,0,2,2600,18
3934,0,1,2600,18
3935,0,2,2600,17
3936,0,2,2600,18
3937,0,2,2600,17
3938,0,2,2600,18
3939,1,3,2565,20
3940,0,1,2560,42
3941,1,3,2550,40
3942,0,2,2550,35
3943,1,3,2550,32
3944,0,2,2550,23
3945,1,3,2544,43
3946,1,3,2530,43
3947,1,3,2520,43
3948,0,2,2520,34
3949,1,3,2500,66
3950,1,3,2500,63
3951,1,3,2500,64
3952,0,2,2500,61
3953,1,3,2500,57
3954,0,1,2500,58
3955,1,3,2500,55
3956,1,3,2500,57
3957,0,2,2500,57
3958,1,3,2500,56
3959,1,3,2500,55
3960,1,3,2500,59
3961,1,3,2500,52
3962,1,3,2500,53
3963,1,3,2500,52
3964,0,2,2500,52
3965,0,2,2500,51
3966,1,3,2500,50
3967,1,3,2500,54
3968,0,2,2500,54
3969,0,2,2500,50
3970,0,2,2500,53
3971,1,3,2500,53
3972,0,2,2500,52
3973,1,3,2500,53
3974,0,2,2500,48
3975,1,3,2500,46
3976,1,3,2500,49
3977,1,3,2500,45
3978,1,3,2500,47
3979,1,3,2500,45
3980,1,3,2500,47
3981,1,3,2500,49
3982,1,3,2500,48
3983,0,2,2500,47
3984,0,1,2500,45
3985,1,3,2500,48
3986,0,1,2500,49
3987,1,3,2500,46
3988,1,3,2500,49
3989,1,3,2500,48
3990,1,3,2500,48
3991,1,3,2500,48
3992,1,3,2500,46
3993,1,3,2500,49
3994,1,3,2500,46
3995,1,3,2500,48
3996,1,3,2500,45
3997,1,3,2500,47
3998,1,3,2500,45
3999,0,2,2500,44
4000,0,2,2500,40
4001,1,3,2500,41
4002,1,3,2500,41
4003,1,3,2500,41
4004,1,3,2500,42
4005,0,2,2500,40
4006,1,3,2500,43
4007,1,3,2500,42
4008,1,3,2500,41
4009,1,3,2500,43
4010,1,3,2500,43
4011,1,3,2500,41
4012,1,3,2500,40
4013,1,3,2500,42
4014,0,2,2500,40
4015,1,3,2500,41
4016,1,3,2500,40
4017,1,3,2500,41
4018,0,2,2500,44
4019,1,3,2500,43
4020,1,3,2500,43
4021,1,3,2500,43
4022,1,3,2500,40
4023,1,3,2500,44
4024,0,2,2500,40
4025,1,3,2500,42
4026,0,2,2500,42
4027,0,1,2500,41
4028,0,2,2500,44
4029,1,3,2500,43
4030,1,3,2500,40
4031,0,2,2500,44
4032,1,3,2500,42
4033,1,3,2500,42
4034,1,3,2500,44
4035,0,2,2500,43
4036,0,1,2500,43
4037,0,2,2500,43
4038,0,2,2500,35
4039,0,2,2500,36
4040,1,3,2500,37
4041,1,3,2500,37
4042,1,3,2500,35
4043,0,2,2500,35
4044,1,3,2500,35
4045,0,2,2500,37
4046,0,2,2500,35
4047,0,2,2500,35
4048,1,3,2500,35
4049,1,3,2500,35
4050,1,3,2500,36
4051,1,3,2500,35
4052,0,2,2500,38
4053,0,2,2500,36
4054,1,3,2500,37
4055,1,3,2500,39
4056,1,3,2500,39
4057,0,2,2500,36
4058,0,2,2500,38
4059,0,2,2500,38
4060,0,1,2500,36
4061,0,1,2500,38
4062,1,3,2500,35
4063,0,2,2500,35
4064,0,2,2500,38
4065,1,3,2500,35
4066,1,3,2500,35
4067,1,3,2500,31
4068,0,2,2500,33
4069,0,2,2500,32
4070,0,1,2500,31
4071,1,3,2500,32
4072,1,3,2500,32
4073,0,2,2500,33
4074,0,2,2500,31
4075,0,1,2500,33
4076,0,1,2500,31
4077,0,2,2500,32
4078,0,2,2500,30
4079,0,2,2500,31
4080,1,3,2500,31
4081,1,3,2500,30
4082,0,2,2500,32
4083,1,3,2500,31
4084,1,3,2500,34
4085,1,3,2500,32
4086,1,3,2500,34
4087,1,3,2500,30
4088,0,2,2500,30
4089,0,2,2500,30
4090,0,2,2500,32
4091,1,3,2500,30
4092,1,3,2500,30
4093,1,3,2500,30
4094,0,2,2500,33
4095,1,3,2500,30
4096,1,3,2500,33
4097,1,3,2500,30
4098,1,3,2500,30
4099,1,3,2500,31
4100,0,2,2500,34
4101,1,3,2500,31
4102,1,3,2500,31
4103,1,3,2500,30
4104,0,2,2500,30
4105,1,3,2500,31
4106,1,3,2500,27
4107,0,2,2500,27
4108,1,3,2500,25
4109,0,2,2500,28
4110,1,3,2500,28
4111,0,2,2500,26
4112,0,2,2500,25
4113,1,3,2500,25
4114,0,1,2500,26
4115,1,3,2500,25
4116,0,2,2500,26
4117,1,3,2500,25
4118,0,2,2500,29
4119,1,3,2500,28
4120,1,3,2500,25
4121,1,3,2500,28
4122,0,2,2500,25
4123,0,2,2500,29
4124,1,3,2500,26
4125,1,3,2500,27
4126,0,1,2500,26
4127,0,2,2500,27
4128,0,1,2500,27
4129,1,3,2500,29
4130,1,3,2500,28
4131,0,2,2500,25
4132,1,3,2500,26
4133,1,3,2500,27
4134,1,3,2500,26
4135,1,3,2500,27
4136,1,3,2500,28
4137,1,3,2500,29
4138,0,2,2500,28
4139,1,3,2500,26
4140,0,2,2500,29
4141,1,3,2500,27
4142,0,2,2500,25
4143,0,2,2500,26
4144,1,3,2500,26
4145,1,3,2500,28
4146,0,2,2500,26
4147,1,3,2500,29
4148,1,3,2500,26
4149,0,1,2500,28
4150,0,1,2500,25
4151,0,2,2500,25
4152,1,3,2500,29
4153,0,2,2500,26
4154,0,2,2500,23
4155,0,2,2500,23
4156,0,2,2500,22
4157,1,3,2500,23
4158,0,1,2500,24
4159,0,1,2500,23
4160,0,2,2500,22
4161,0,1,2500,20
4162,0,1,2500,22
4163,1,3,2500,24
4164,1,3,2500,21
4165,1,3,2500,22
4166,0,2,2500,22
4167,1,3,2500,23
4168,0,2,2500,20
4169,0,2,2500,23
4170,0,2,2500,22
4171,0,2,2500,22
4172,0,2,2500,21
4173,1,3,2500,24
4174,1,3,2500,23
4175,0,2,2500,24
4176,0,2,2500,23
4177,1,3,2500,22
4178,0,2,2500,20
4179,1,3,2500,24
4180,0,2,2500,22
4181,0,2,2500,20
4182,1,3,2500,20
4183,0,2,2500,22
4184,0,1,2500,23
4185,0,1,2500,24
4186,0,2,2500,22
4187,0,1,2500,20
4188,1,3,2500,24
4189,1,3,2500,22
4190,0,2,2500,21
4191,1,3,2500,23
4192,1,3,2500,20
4193,0,2,2500,23
4194,1,3,2500,21
4195,1,3,2500,22
4196,1,3,2500,24
4197,1,3,2500,22
4198,0,2,2500,23
4199,1,3,2500,24
4200,1,3,2500,24
4201,1,3,2500,20
4202,0,2,2500,22
4203,0,2,2500,22
4204,0,2,2500,23
4205,0,1,2500,23
4206,1,3,2500,23
4207,0,1,2500,21
4208,0,2,2500,23
4209,1,3,2500,21
4210,1,3,2500,22
4211,1,3,2500,20
4212,0,2,2500,18
4213,0,2,2500,17
4214,1,3,2500,17
4215,0,2,2500,19
4216,0,1,2500,18
4217,0,2,2500,19
4218,1,3,2500,16
4219,0,2,2500,19
4220,0,2,2500,19
4221,0,2,2500,19
4222,0,2,2500,19
4223,0,2,2500,13
4224,0,2,2484,38
4225,1,3,2450,63
4226,1,3,2450,17
4227,1,3,2408,56
4228,1,3,2400,78
4229,1,3,2400,73
4230,0,2,2400,71
4231,1,3,2400,60
4232,1,3,2400,60
4233,0,2,2400,56
4234,1,3,2400,58
4235,1,3,2400,55
4236,0,1,2400,55
4237,1,3,2400,58
4238,0,2,2400,57
4239,0,2,2400,55
4240,1,3,2400,50
4241,0,2,2400,52
4242,1,3,2400,50
4243,1,3,2400,53
4244,0,2,2400,53
4245,0,2,2400,53
4246,1,3,2400,54
4247,1,3,2400,53
4248,1,3,2400,53
4249,1,3,2400,54
4250,0,2,2400,54
4251,0,2,2400,50
4252,1,3,2400,51
4253,0,2,2400,46
4254,1,3,2400,49
4255,1,3,2400,47
4256,1,3,2400,45
4257,0,2,2400,47
4258,1,3,2400,48
4259,0,1,2400,49
4260,1,3,2400,49
4261,1,3,2400,47
4262,1,3,2400,45
4263,0,2,2400,46
4264,0,2,2400,46
4265,1,3,2400,47
4266,1,3,2400,47
4267,1,3,2400,49
4268,0,2,2400,49
4269,1,3,2400,46
4270,1,3,2400,47
4271,0,2,2400,40
4272,1,3,2400,41
4273,0,2,2400,41
4274,0,2,2400,41
4275,1,3,2400,42
4276,0,2,2400,42
4277,1,3,2400,42
4278,0,2,2400,41
4279,1,3,2400,44
4280,1,3,2400,40
4281,1,3,2400,41
4282,1,3,2400,42
4283,1,3,2400,41
4284,0,2,2400,43
4285,1,3,2400,42
4286,1,3,2400,43
4287,1,3,2400,40
4288,0,2,2400,40
4289,0,2,2400,43
4290,0,1,2400,42
4291,1,3,2400,41
4292,0,2,2400,41
4293,0,2,2400,43
4294,0,2,2400,36
4295,0,1,2400,39
4296,1,3,2400,36
4297,1,3,2400,35
4298,1,3,2400,36
4299,0,2,2400,35
4300,0,2,2400,37
4301,0,2,2400,39
4302,0,2,2400,35
4303,0,2,2400,35
4304,0,2,2400,35
4305,1,3,2400,36
4306,1,3,2400,36
4307,0,2,2400,38
4308,1,3,2400,37
4309,1,3,2400,38
4310,1,3,2400,39
4311,0,2,2400,39
4312,0,2,2400,35
4313,1,3,2400,39
4314,1,3,2400,33
4315,1,3,2400,33
4316,1,3,2400,34
4317,1,3,2400,33
4318,1,3,2400,34
4319,1,3,2400,34
4320,0,2,2400,30
4321,1,3,2400,31
4322,1,3,2400,31
4323,0,1,2400,33
4324,0,1,2400,31
4325,0,2,2400,32
4326,1,3,2400,34
4327,1,3,2400,34
4328,0,2,2400,30
4329,1,3,2400,33
4330,1,3,2400,33
4331,0,2,2400,32
4332,0,2,2400,33
4333,0,2,2400,30
4334,0,1,2400,34
4335,1,3,2400,30
4336,0,2,2400,30
4337,1,3,2400,32
4338,1,3,2400,34
4339,1,3,2400,34
4340,0,2,2400,32
4341,0,2,2400,30
4342,0,2,2400,33
4343,1,3,2400,34
4344,1,3,2400,32
4345,1,3,2400,30
4346,0,2,2400,33
4347,0,2,2400,34
4348,0,2,2400,34
4349,1,3,2400,33
4350,1,3,2400,33
4351,1,3,2400,30
4352,1,3,2400,30
4353,1,3,2400,33
4354,1,3,2400,34
4355,0,2,2400,31
4356,1,3,2400,34
4357,0,2,2400,30
4358,0,2,2400,34
4359,0,2,2400,30
4360,1,3,2400,32
4361,0,2,2400,32
4362,1,3,2400,30
4363,1,3,2400,27
4364,0,1,2400,28
4365,0,2,2400,25
4366,0,2,2400,26
4367,0,2,2400,28
4368,0,2,2400,29
4369,1,3,2400,28
4370,1,3,2400,27
4371,0,2,2400,28
4372,1,3,2400,29
4373,0,2,2400,28
4374,1,3,2400,27
4375,0,1,2400,26
4376,1,3,2400,26
4377,0,2,2400,28
4378,0,2,2400,28
4379,1,3,2400,26
4380,0,2,2400,25
4381,0,2,2400,28
4382,0,2,2400,29
4383,1,3,2400,29
4384,0,2,2400,27
4385,1,3,2400,25
4386,0,2,2400,27
4387,1,3,2400,25
4388,1,3,2400,27
4389,0,1,2400,29
4390,0,1,2400,25
4391,1,3,2400,28
4392,1,3,2400,25
4393,0,2,2400,27
4394,0,2,2400,25
4395,0,2,2400,26
4396,0,2,2400,29
4397,0,2,2400,26
4398,0,1,2400,29
4399,0,2,2400,25
4400,1,3,2400,27
4401,0,2,2400,29
4402,0,2,2400,25
4403,1,3,2400,29
4404,1,3,2400,27
4405,1,3,2400,27
4406,1,3,2400,28
4407,1,3,2400,29
4408,0,2,2400,28
4409,0,1,2400,29
4410,0,2,2400,26
4411,0,1,2400,29
4412,0,2,2400,22
4413,1,3,2400,22
4414,0,2,2400,20
4415,0,2,2400,22
4416,0,1,2400,22
4417,0,1,2400,20
4418,1,3,2400,21
4419,0,2,2400,22
4420,0,2,2400,23
4421,0,2,2400,20
4422,1,3,2400,22
4423,0,2,2400,20
4424,0,2,2400,21
4425,0,2,2400,24
4426,1,3,2400,23
4427,0,1,2400,24
4428,1,3,2400,22
4429,0,2,2400,20
4430,0,2,2400,22
4431,1,3,2400,24
4432,1,3,2400,24
4433,0,2,2400,23
4434,0,1,2400,22
4435,0,1,2400,23
4436,0,2,2400,23
4437,0,2,2400,23
4438,0,1,2400,23
4439,1,3,2400,22
4440,1,3,2400,21
4441,0,2,2400,22
4442,1,3,2400,23
4443,0,2,2400,20
4444,0,2,2400,21
4445,0,2,2400,22
4446,0,2,2400,23
4447,1,3,2400,22
4448,0,2,2400,20
4449,0,2,2400,22
4450,0,2,2400,23
4451,0,2,2400,23
4452,0,2,2400,23
4453,0,2,2400,24
4454,0,2,2400,23
4455,0,2,2400,20
4456,0,2,2400,20
4457,0,2,2400,21
4458,0,2,2400,22
4459,1,3,2400,24
4460,1,3,2400,23
4461,1,3,2400,21
4462,0,2,2400,20
4463,0,2,2400,22
4464,0,2,2400,22
4465,0,2,2400,20
4466,0,2,2400,21
4467,1,3,2400,23
4468,1,3,2400,23
4469,1,3,2400,22
4470,0,2,2400,23
4471,0,1,2400,23
4472,0,1,2400,22
4473,0,2,2400,23
4474,0,2,2400,24
4475,0,2,2400,22
4476,1,3,2400,22
4477,0,2,2400,22
4478,0,2,2400,20
4479,0,2,2400,20
4480,0,2,2400,24
4481,0,2,2400,23
4482,0,1,2400,21
4483,0,1,2400,20
4484,1,3,2400,21
4485,1,3,2400,23
4486,0,1,2400,20
4487,1,3,2400,20
4488,1,3,2400,19
4489,1,3,2400,18
4490,0,2,2400,18
4491,0,2,2400,16
4492,0,2,2400,19
4493,0,2,2400,19
4494,0,2,2400,17
4495,1,3,2400,19
4496,0,2,2400,17
4497,1,3,2400,19
4498,0,2,2400,19
4499,1,3,2400,19
4500,0,1,2400,18
4501,0,2,2400,18
4502,0,1,2400,19
4503,0,2,2400,17
4504,0,2,2400,16
4505,0,1,2400,17
4506,1,3,2400,18
4507,1,3,2400,18
4508,0,2,2400,17
4509,1,3,2400,16
4510,0,1,2400,15
4511,0,2,2400,19
4512,0,2,2400,17
4513,0,1,2400,16
4514,1,3,2400,18
4515,0,2,2400,17
4516,0,2,2400,17
4517,0,2,2400,19
4518,0,1,2400,16
4519,0,1,2400,19
4520,0,2,2400,17
4521,0,2,2400,15
4522,1,3,2400,19
4523,1,3,2400,19
4524,0,2,2400,14
4525,1,3,2400,14
4526,0,2,2380,23
4527,0,1,2375,34
4528,1,3,2360,38
4529,1,3,2350,28
4530,1,3,2350,29
4531,0,2,2318,48
4532,1,3,2300,50
4533,1,3,2300,46
4534,1,3,2300,43
4535,1,3,2300,39
4536,1,3,2300,37
4537,0,2,2300,32
4538,1,3,2300,33
4539,1,3,2300,30
4540,1,3,2300,32
4541,0,2,2300,34
4542,1,3,2300,29
4543,0,2,2300,26
4544,0,2,2300,27
4545,0,1,2300,28
4546,0,2,2300,27
4547,0,2,2300,28
4548,0,2,2300,27
4549,0,2,2300,29
4550,0,2,2300,25
4551,1,3,2300,24
4552,0,2,2300,23
4553,1,3,2300,20
4554,1,3,2300,24
4555,0,2,2300,22
4556,0,2,2300,24
4557,1,3,2300,24
4558,1,3,2300,17
4559,0,2,2300,19
4560,0,2,2280,21
4561,1,3,2280,18
4562,0,2,2280,19
4563,0,1,2275,24
4564,1,3,2275,19
4565,1,3,2250,70
4566,1,3,2250,73
4567,1,3,2250,68
4568,1,3,2250,54
4569,1,3,2250,54
4570,1,3,2250,46
4571,1,3,2250,43
4572,0,2,2250,40
4573,1,3,2250,40
4574,0,2,2250,40
4575,1,3,2250,40
4576,0,1,2250,39
4577,1,3,2250,38
4578,1,3,2250,33
4579,1,3,2250,31
4580,1,3,2250,30
4581,1,3,2250,30
4582,0,1,2250,32
4583,0,1,2250,26
4584,0,2,2250,27
4585,0,2,2250,25
4586,0,2,2250,26
4587,1,3,2250,23
4588,0,1,2250,20
4589,0,2,2250,20
4590,1,3,2250,23
4591,0,2,2250,15
4592,0,2,2250,19
4593,1,3,2250,16
4594,0,2,2250,13
4595,1,3,2240,26
4596,0,1,2240,23
4597,1,3,2240,18
4598,0,2,2240,18
4599,1,3,2225,47
4600,0,1,2225,27
4601,1,3,2225,20
4602,0,2,2215,26
4603,0,2,2200,71
4604,1,3,2200,71
4605,1,3,2200,66
4606,1,3,2200,66
4607,0,2,2200,62
4608,0,2,2200,59
4609,1,3,2200,50
4610,0,2,2200,53
4611,1,3,2200,54
4612,1,3,2200,54
4613,0,2,2200,41
4614,0,2,2200,42
4615,0,2,2200,35
4616,1,3,2200,39
4617,1,3,2200,35
4618,1,3,2200,37
4619,1,3,2200,38
4620,0,2,2200,37
4621,1,3,2200,31
4622,1,3,2200,34
4623,1,3,2200,34
4624,1,3,2200,30
4625,0,2,2200,34
4626,1,3,2200,29
4627,0,2,2200,26
4628,1,3,2200,28
4629,0,2,2200,26
4630,0,2,2200,25
4631,0,2,2200,26
4632,1,3,2200,27
4633,1,3,2200,28
4634,1,3,2200,27
4635,0,2,2200,28
4636,0,1,2200,25
4637,0,2,2200,26
4638,0,2,2200,27
4639,0,1,2200,29
4640,0,2,2200,22
4641,0,2,2200,21
4642,1,3,2200,24
4643,1,3,2200,20
4644,0,2,2200,20
4645,1,3,2200,22
4646,1,3,2200,22
4647,0,2,2200,20
4648,1,3,2200,19
4649,1,3,2200,19
4650,1,3,2200,19
4651,0,2,2160,63
4652,1,3,2160,54
4653,1,3,2160,52
4654,1,3,2160,47
4655,0,2,2160,46
4656,0,2,2160,46
4657,0,2,2160,43
4658,0,2,2160,38
4659,1,3,2160,32
4660,1,3,2160,34
4661,0,2,2160,25
4662,1,3,2160,22
4663,1,3,2160,20
4664,1,3,2160,21
4665,0,2,2160,23
4666,0,2,2160,22
4667,1,3,2160,19
4668,1,3,2160,17
4669,0,2,2140,39
4670,1,3,2125,34
4671,1,3,2125,29
4672,0,1,2125,14
4673,1,3,2125,11
4674,1,3,2120,50
4675,0,2,2120,21
4676,1,3,2100,53
4677,1,3,2100,37
4678,0,2,2100,35
4679,0,2,2100,37
4680,0,2,2100,32
4681,1,3,2100,34
4682,0,2,2100,28
4683,0,2,2100,27
4684,0,1,2100,28
4685,0,2,2100,25
4686,1,3,2100,29
4687,0,2,2100,23
4688,0,1,2100,24
4689,0,1,2100,23
4690,1,3,2100,22
4691,1,3,2100,22
4692,0,2,2100,23
4693,0,2,2100,20
4694,1,3,2100,19
4695,0,2,2100,18
4696,0,2,2100,18
4697,1,3,2100,17
4698,0,1,2100,16
4699,1,3,2083,53
4700,0,2,2080,35
4701,0,2,2066,50
4702,1,3,2060,31
4703,0,1,2050,33
4704,1,3,2040,51
4705,1,3,2040,51
4706,1,3,2040,34
4707,0,1,2025,57
4708,0,2,2025,43
4709,1,3,2010,23
4710,1,3,2000,77
4711,1,3,2000,70
4712,0,2,2000,70
4713,1,3,2000,70
4714,1,3,2000,71
4715,0,2,2000,73
4716,1,3,2000,68
4717,1,3,2000,68
4718,1,3,2000,67
4719,0,2,2000,68
4720,1,3,2000,65
4721,1,3,2000,66
4722,1,3,2000,66
4723,1,3,2000,66
4724,0,2,2000,68
4725,1,3,2000,65
4726,0,2,2000,69
4727,1,3,2000,60
4728,1,3,2000,62
4729,0,2,2000,60
4730,0,2,2000,64
4731,1,3,2000,64
4732,1,3,2000,63
4733,1,3,2000,63
4734,1,3,2000,62
4735,1,3,2000,64
4736,1,3,2000,63
4737,1,3,2000,61
