index,pobreza_binaria,pobreza,ingresos,edad
7428,No pobreza,No pobreza,1000,26
7429,Pobreza,Pobreza no extrema,1000,27
7430,Pobreza,Pobreza no extrema,1000,28
7431,Pobreza,Pobreza no extrema,1000,25
7432,Pobreza,Pobreza no extrema,1000,28
7433,No pobreza,No pobreza,1000,26
7434,Pobreza,Pobreza extrema,1000,25
7435,Pobreza,Pobreza no extrema,1000,27
7436,Pobreza,Pobreza no extrema,1000,25
7437,Pobreza,Pobreza no extrema,1000,25
7438,Pobreza,Pobreza no extrema,1000,28
7439,Pobreza,Pobreza no extrema,1000,25
7440,No pobreza,No pobreza,1000,26
7441,No pobreza,No pobreza,1000,27
7442,Pobreza,Pobreza extrema,1000,26
7443,Pobreza,Pobreza no extrema,1000,25
7444,No pobreza,No pobreza,1000,25
7445,No pobreza,No pobreza,1000,28
7446,Pobreza,Pobreza no extrema,1000,29
7447,Pobreza,Pobreza no extrema,1000,26
7448,Pobreza,Pobreza no extrema,1000,29
7449,Pobreza,Pobreza no extrema,1000,29
7450,Pobreza,Pobreza no extrema,1000,26
7451,No pobreza,No pobreza,1000,25
7452,Pobreza,Pobreza no extrema,1000,28
7453,No pobreza,No pobreza,1000,26
7454,Pobreza,Pobreza extrema,1000,27
7455,Pobreza,Pobreza extrema,1000,25
7456,No pobreza,No pobreza,1000,27
7457,No pobreza,No pobreza,1000,27
7458,No pobreza,No pobreza,1000,28
7459,No pobreza,No pobreza,1000,25
7460,Pobreza,Pobreza no extrema,1000,29
7461,Pobreza,Pobreza no extrema,1000,28
7462,No pobreza,No pobreza,1000,25
7463,No pobreza,No pobreza,1000,28
7464,Pobreza,Pobreza extrema,1000,29
7465,Pobreza,Pobreza extrema,1000,26
7466,Pobreza,Pobreza extrema,1000,28
7467,No pobreza,No pobreza,1000,29
7468,Pobreza,Pobreza extrema,1000,27
7469,Pobreza,Pobreza no extrema,1000,28
7470,No pobreza,No pobreza,1000,26
7471,Pobreza,Pobreza no extrema,1000,27
7472,No pobreza,No pobreza,1000,28
7473,Pobreza,Pobreza extrema,1000,28
7474,No pobreza,No pobreza,1000,28
7475,Pobreza,Pobreza extrema,1000,26
7476,Pobreza,Pobreza no extrema,1000,26
7477,Pobreza,Pobreza no extrema,1000,26
7478,Pobreza,Pobreza no extrema,1000,24
7479,Pobreza,Pobreza no extrema,1000,20
7480,No pobreza,No pobreza,1000,23
7481,No pobreza,No pobreza,1000,20
7482,Pobreza,Pobreza no extrema,1000,24
7483,Pobreza,Pobreza no extrema,1000,23
7484,No pobreza,No pobreza,1000,22
7485,Pobreza,Pobreza no extrema,1000,20
7486,No pobreza,No pobreza,1000,22
7487,Pobreza,Pobreza extrema,1000,20
7488,Pobreza,Pobreza extrema,1000,21
7489,Pobreza,Pobreza extrema,1000,24
7490,No pobreza,No pobreza,1000,20
7491,Pobreza,Pobreza no extrema,1000,21
7492,Pobreza,Pobreza no extrema,1000,20
7493,Pobreza,Pobreza no extrema,1000,20
7494,Pobreza,Pobreza no extrema,1000,24
7495,No pobreza,No pobreza,1000,22
7496,Pobreza,Pobreza no extrema,1000,21
7497,Pobreza,Pobreza no extrema,1000,23
7498,Pobreza,Pobreza no extrema,1000,22
7499,Pobreza,Pobreza no extrema,1000,20
7500,Pobreza,Pobreza extrema,1000,20
7501,Pobreza,Pobreza no extrema,1000,24
7502,No pobreza,No pobreza,1000,22
7503,Pobreza,Pobreza no extrema,1000,20
7504,Pobreza,Pobreza no extrema,1000,22
7505,Pobreza,Pobreza no extrema,1000,21
7506,Pobreza,Pobreza no extrema,1000,21
7507,Pobreza,Pobreza no extrema,1000,20
7508,No pobreza,No pobreza,1000,21
7509,Pobreza,Pobreza extrema,1000,22
7510,No pobreza,No pobreza,1000,21
7511,No pobreza,No pobreza,1000,22
7512,Pobreza,Pobreza no extrema,1000,24
7513,Pobreza,Pobreza extrema,1000,23
7514,Pobreza,Pobreza extrema,1000,22
7515,Pobreza,Pobreza no extrema,1000,24
7516,Pobreza,Pobreza extrema,1000,20
7517,Pobreza,Pobreza extrema,1000,23
7518,No pobreza,No pobreza,1000,23
7519,No pobreza,No pobreza,1000,23
7520,Pobreza,Pobreza no extrema,1000,24
7521,No pobreza,No pobreza,1000,21
7522,No pobreza,No pobreza,1000,20
7523,Pobreza,Pobreza no extrema,1000,20
7524,Pobreza,Pobreza no extrema,1000,23
7525,No pobreza,No pobreza,1000,20
7526,No pobreza,No pobreza,1000,24
7527,No pobreza,No pobreza,1000,21
7528,Pobreza,Pobreza no extrema,1000,20
7529,Pobreza,Pobreza extrema,1000,24
7530,Pobreza,Pobreza no extrema,1000,23
7531,Pobreza,Pobreza no extrema,1000,21
7532,No pobreza,No pobreza,1000,23
7533,No pobreza,No pobreza,1000,20
7534,Pobreza,Pobreza no extrema,1000,21
7535,Pobreza,Pobreza no extrema,1000,23
7536,Pobreza,Pobreza no extrema,1000,22
7537,Pobreza,Pobreza no extrema,1000,20
7538,Pobreza,Pobreza no extrema,1000,22
7539,No pobreza,No pobreza,1000,24
7540,No pobreza,No pobreza,1000,24
7541,Pobreza,Pobreza no extrema,1000,23
7542,No pobreza,No pobreza,1000,22
7543,No pobreza,No pobreza,1000,22
7544,Pobreza,Pobreza extrema,1000,22
7545,Pobreza,Pobreza no extrema,1000,23
7546,Pobreza,Pobreza extrema,1000,21
7547,No pobreza,No pobreza,1000,20
7548,Pobreza,Pobreza extrema,1000,21
7549,Pobreza,Pobreza extrema,1000,22
7550,Pobreza,Pobreza extrema,1000,22
7551,No pobreza,No pobreza,1000,20
7552,Pobreza,Pobreza no extrema,1000,22
7553,Pobreza,Pobreza no extrema,1000,23
7554,Pobreza,Pobreza no extrema,1000,15
7555,No pobreza,No pobreza,1000,17
7556,Pobreza,Pobreza extrema,1000,16
7557,Pobreza,Pobreza no extrema,1000,18
7558,Pobreza,Pobreza no extrema,1000,15
7559,Pobreza,Pobreza no extrema,1000,17
7560,Pobreza,Pobreza extrema,1000,16
7561,Pobreza,Pobreza extrema,1000,18
7562,Pobreza,Pobreza no extrema,1000,18
7563,Pobreza,Pobreza extrema,1000,18
7564,Pobreza,Pobreza no extrema,1000,17
7565,Pobreza,Pobreza extrema,1000,16
7566,No pobreza,No pobreza,1000,17
7567,No pobreza,No pobreza,1000,19
7568,No pobreza,No pobreza,1000,18
7569,Pobreza,Pobreza no extrema,1000,18
7570,Pobreza,Pobreza no extrema,1000,17
7571,Pobreza,Pobreza extrema,1000,18
7572,Pobreza,Pobreza no extrema,1000,19
7573,Pobreza,Pobreza extrema,1000,17
7574,Pobreza,Pobreza extrema,1000,19
7575,Pobreza,Pobreza extrema,1000,18
7576,No pobreza,No pobreza,1000,18
7577,Pobreza,Pobreza extrema,1000,16
7578,Pobreza,Pobreza no extrema,1000,17
7579,No pobreza,No pobreza,1000,19
7580,Pobreza,Pobreza extrema,1000,15
7581,Pobreza,Pobreza no extrema,1000,18
7582,No pobreza,No pobreza,1000,16
7583,Pobreza,Pobreza no extrema,1000,17
7584,Pobreza,Pobreza extrema,1000,15
7585,No pobreza,No pobreza,1000,17
7586,Pobreza,Pobreza no extrema,1000,17
7587,No pobreza,No pobreza,1000,18
7588,Pobreza,Pobreza no extrema,1000,18
7589,No pobreza,No pobreza,1000,19
7590,Pobreza,Pobreza no extrema,1000,19
7591,Pobreza,Pobreza extrema,1000,16
7592,Pobreza,Pobreza extrema,1000,18
7593,No pobreza,No pobreza,1000,16
7594,No pobreza,No pobreza,1000,19
7595,No pobreza,No pobreza,1000,18
7596,Pobreza,Pobreza no extrema,1000,18
7597,Pobreza,Pobreza no extrema,1000,18
7598,Pobreza,Pobreza no extrema,1000,18
7599,Pobreza,Pobreza extrema,1000,16
7600,Pobreza,Pobreza no extrema,1000,17
7601,No pobreza,No pobreza,1000,16
7602,Pobreza,Pobreza no extrema,1000,18
7603,Pobreza,Pobreza no extrema,1000,18
7604,Pobreza,Pobreza no extrema,1000,16
7605,Pobreza,Pobreza no extrema,1000,17
7606,No pobreza,No pobreza,1000,16
7607,Pobreza,Pobreza extrema,1000,19
7608,No pobreza,No pobreza,1000,14
7609,No pobreza,No pobreza,1000,13
7610,Pobreza,Pobreza no extrema,1000,14
7611,Pobreza,Pobreza no extrema,990,19
7612,Pobreza,Pobreza no extrema,982,36
7613,No pobreza,No pobreza,980,63
7614,Pobreza,Pobreza no extrema,980,25
7615,Pobreza,Pobreza no extrema,975,35
7616,No pobreza,No pobreza,960,74
7617,Pobreza,Pobreza no extrema,960,52
7618,Pobreza,Pobreza extrema,960,50
7619,Pobreza,Pobreza no extrema,960,40
7620,No pobreza,No pobreza,960,35
7621,Pobreza,Pobreza no extrema,960,39
7622,Pobreza,Pobreza no extrema,960,33
7623,Pobreza,Pobreza no extrema,960,26
7624,No pobreza,No pobreza,960,26
7625,Pobreza,Pobreza extrema,960,27
7626,No pobreza,No pobreza,960,20
7627,Pobreza,Pobreza no extrema,960,20
7628,Pobreza,Pobreza extrema,960,17
7629,Pobreza,Pobreza extrema,960,13
7630,Pobreza,Pobreza no extrema,960,13
7631,No pobreza,No pobreza,950,26
7632,Pobreza,Pobreza no extrema,950,23
7633,No pobreza,No pobreza,925,24
7634,Pobreza,Pobreza no extrema,925,19
7635,No pobreza,No pobreza,920,42
7636,No pobreza,No pobreza,900,70
7637,No pobreza,No pobreza,900,66
7638,No pobreza,No pobreza,900,64
7639,No pobreza,No pobreza,900,59
7640,No pobreza,No pobreza,900,58
7641,No pobreza,No pobreza,900,56
7642,Pobreza,Pobreza no extrema,900,57
7643,No pobreza,No pobreza,900,56
7644,Pobreza,Pobreza extrema,900,57
7645,No pobreza,No pobreza,900,57
7646,No pobreza,No pobreza,900,56
7647,Pobreza,Pobreza no extrema,900,51
7648,No pobreza,No pobreza,900,53
7649,No pobreza,No pobreza,900,52
7650,No pobreza,No pobreza,900,54
7651,Pobreza,Pobreza no extrema,900,51
7652,No pobreza,No pobreza,900,45
7653,No pobreza,No pobreza,900,46
7654,Pobreza,Pobreza no extrema,900,46
7655,Pobreza,Pobreza no extrema,900,45
7656,No pobreza,No pobreza,900,46
7657,No pobreza,No pobreza,900,46
7658,Pobreza,Pobreza extrema,900,48
7659,Pobreza,Pobreza no extrema,900,44
7660,Pobreza,Pobreza no extrema,900,40
7661,No pobreza,No pobreza,900,41
7662,Pobreza,Pobreza no extrema,900,42
7663,No pobreza,No pobreza,900,44
7664,Pobreza,Pobreza no extrema,900,44
7665,Pobreza,Pobreza no extrema,900,42
7666,Pobreza,Pobreza no extrema,900,40
7667,Pobreza,Pobreza no extrema,900,40
7668,No pobreza,No pobreza,900,38
7669,No pobreza,No pobreza,900,39
7670,No pobreza,No pobreza,900,38
7671,Pobreza,Pobreza no extrema,900,39
7672,Pobreza,Pobreza no extrema,900,35
7673,Pobreza,Pobreza no extrema,900,35
7674,Pobreza,Pobreza extrema,900,36
7675,Pobreza,Pobreza no extrema,900,36
7676,No pobreza,No pobreza,900,37
7677,No pobreza,No pobreza,900,39
7678,Pobreza,Pobreza no extrema,900,37
7679,Pobreza,Pobreza extrema,900,38
7680,Pobreza,Pobreza no extrema,900,35
7681,Pobreza,Pobreza extrema,900,35
7682,Pobreza,Pobreza no extrema,900,31
7683,Pobreza,Pobreza no extrema,900,30
7684,Pobreza,Pobreza extrema,900,30
7685,Pobreza,Pobreza extrema,900,31
7686,No pobreza,No pobreza,900,30
7687,Pobreza,Pobreza no extrema,900,33
7688,No pobreza,No pobreza,900,34
7689,Pobreza,Pobreza no extrema,900,30
7690,Pobreza,Pobreza extrema,900,32
7691,Pobreza,Pobreza no extrema,900,32
7692,No pobreza,No pobreza,900,27
7693,Pobreza,Pobreza no extrema,900,29
7694,No pobreza,No pobreza,900,29
7695,Pobreza,Pobreza extrema,900,27
7696,Pobreza,Pobreza no extrema,900,25
7697,Pobreza,Pobreza extrema,900,26
7698,Pobreza,Pobreza extrema,900,25
7699,Pobreza,Pobreza extrema,900,25
7700,No pobreza,No pobreza,900,27
7701,Pobreza,Pobreza no extrema,900,29
7702,Pobreza,Pobreza no extrema,900,28
7703,Pobreza,Pobreza no extrema,900,25
7704,Pobreza,Pobreza no extrema,900,28
7705,Pobreza,Pobreza extrema,900,25
7706,No pobreza,No pobreza,900,26
7707,Pobreza,Pobreza extrema,900,28
7708,Pobreza,Pobreza no extrema,900,24
7709,Pobreza,Pobreza extrema,900,23
7710,No pobreza,No pobreza,900,21
7711,No pobreza,No pobreza,900,20
7712,Pobreza,Pobreza extrema,900,22
7713,Pobreza,Pobreza extrema,900,21
7714,Pobreza,Pobreza no extrema,900,21
7715,Pobreza,Pobreza extrema,900,22
7716,Pobreza,Pobreza no extrema,900,24
7717,Pobreza,Pobreza extrema,900,21
7718,No pobreza,No pobreza,900,23
7719,Pobreza,Pobreza extrema,900,20
7720,Pobreza,Pobreza no extrema,900,22
7721,Pobreza,Pobreza no extrema,900,24
7722,Pobreza,Pobreza no extrema,900,23
7723,Pobreza,Pobreza extrema,900,20
7724,Pobreza,Pobreza no extrema,900,20
7725,Pobreza,Pobreza extrema,900,23
7726,No pobreza,No pobreza,900,21
7727,Pobreza,Pobreza no extrema,900,23
7728,Pobreza,Pobreza no extrema,900,20
7729,Pobreza,Pobreza no extrema,900,20
7730,Pobreza,Pobreza no extrema,900,23
7731,No pobreza,No pobreza,900,22
7732,Pobreza,Pobreza no extrema,900,20
7733,Pobreza,Pobreza no extrema,900,22
7734,Pobreza,Pobreza no extrema,900,20
7735,Pobreza,Pobreza no extrema,900,21
7736,No pobreza,No pobreza,900,22
7737,No pobreza,No pobreza,900,24
7738,Pobreza,Pobreza no extrema,900,20
7739,Pobreza,Pobreza no extrema,900,18
7740,Pobreza,Pobreza no extrema,900,19
7741,Pobreza,Pobreza no extrema,900,16
7742,Pobreza,Pobreza no extrema,900,15
7743,Pobreza,Pobreza no extrema,900,18
7744,Pobreza,Pobreza no extrema,900,16
7745,Pobreza,Pobreza no extrema,900,15
7746,Pobreza,Pobreza extrema,900,16
7747,No pobreza,No pobreza,900,17
7748,Pobreza,Pobreza no extrema,900,18
7749,Pobreza,Pobreza extrema,900,15
7750,Pobreza,Pobreza no extrema,900,18
7751,No pobreza,No pobreza,900,14
7752,No pobreza,No pobreza,900,14
7753,Pobreza,Pobreza no extrema,900,14
7754,Pobreza,Pobreza extrema,900,12
7755,Pobreza,Pobreza extrema,900,12
7756,Pobreza,Pobreza no extrema,890,22
7757,No pobreza,No pobreza,876,30
7758,No pobreza,No pobreza,875,49
7759,No pobreza,No pobreza,875,36
7760,Pobreza,Pobreza extrema,875,22
7761,No pobreza,No pobreza,850,45
7762,Pobreza,Pobreza extrema,850,42
7763,Pobreza,Pobreza no extrema,850,37
7764,No pobreza,No pobreza,850,38
7765,Pobreza,Pobreza extrema,850,34
7766,Pobreza,Pobreza no extrema,850,27
7767,Pobreza,Pobreza extrema,840,48
7768,No pobreza,No pobreza,840,45
7769,No pobreza,No pobreza,840,35
7770,Pobreza,Pobreza no extrema,840,33
7771,No pobreza,No pobreza,840,20
7772,Pobreza,Pobreza no extrema,840,15
7773,Pobreza,Pobreza no extrema,825,24
7774,No pobreza,No pobreza,800,86
7775,No pobreza,No pobreza,800,73
7776,Pobreza,Pobreza no extrema,800,74
7777,Pobreza,Pobreza no extrema,800,65
7778,No pobreza,No pobreza,800,68
7779,No pobreza,No pobreza,800,67
7780,Pobreza,Pobreza no extrema,800,67
7781,No pobreza,No pobreza,800,68
7782,No pobreza,No pobreza,800,63
7783,No pobreza,No pobreza,800,60
7784,No pobreza,No pobreza,800,61
7785,No pobreza,No pobreza,800,61
7786,No pobreza,No pobreza,800,61
7787,No pobreza,No pobreza,800,56
7788,No pobreza,No pobreza,800,59
7789,Pobreza,Pobreza extrema,800,56
7790,Pobreza,Pobreza no extrema,800,58
7791,Pobreza,Pobreza extrema,800,55
7792,Pobreza,Pobreza no extrema,800,57
7793,Pobreza,Pobreza no extrema,800,58
7794,Pobreza,Pobreza extrema,800,50
7795,No pobreza,No pobreza,800,53
7796,Pobreza,Pobreza no extrema,800,50
7797,Pobreza,Pobreza extrema,800,50
7798,No pobreza,No pobreza,800,53
7799,No pobreza,No pobreza,800,52
7800,No pobreza,No pobreza,800,52
7801,No pobreza,No pobreza,800,50
7802,Pobreza,Pobreza no extrema,800,50
7803,Pobreza,Pobreza extrema,800,50
7804,No pobreza,No pobreza,800,46
7805,No pobreza,No pobreza,800,47
7806,No pobreza,No pobreza,800,47
7807,No pobreza,No pobreza,800,47
7808,Pobreza,Pobreza no extrema,800,47
7809,Pobreza,Pobreza no extrema,800,49
7810,Pobreza,Pobreza no extrema,800,49
7811,Pobreza,Pobreza no extrema,800,48
7812,No pobreza,No pobreza,800,49
7813,Pobreza,Pobreza no extrema,800,45
7814,No pobreza,No pobreza,800,46
7815,No pobreza,No pobreza,800,46
7816,Pobreza,Pobreza no extrema,800,46
7817,Pobreza,Pobreza extrema,800,45
7818,Pobreza,Pobreza no extrema,800,42
7819,No pobreza,No pobreza,800,44
7820,No pobreza,No pobreza,800,43
7821,Pobreza,Pobreza no extrema,800,44
7822,No pobreza,No pobreza,800,40
7823,No pobreza,No pobreza,800,44
7824,Pobreza,Pobreza no extrema,800,41
7825,No pobreza,No pobreza,800,43
7826,Pobreza,Pobreza no extrema,800,42
7827,No pobreza,No pobreza,800,41
7828,No pobreza,No pobreza,800,42
7829,Pobreza,Pobreza no extrema,800,40
7830,No pobreza,No pobreza,800,41
7831,No pobreza,No pobreza,800,40
7832,Pobreza,Pobreza no extrema,800,40
7833,Pobreza,Pobreza no extrema,800,42
7834,Pobreza,Pobreza no extrema,800,42
7835,Pobreza,Pobreza no extrema,800,41
7836,No pobreza,No pobreza,800,43
7837,Pobreza,Pobreza no extrema,800,40
7838,Pobreza,Pobreza no extrema,800,40
7839,Pobreza,Pobreza extrema,800,40
7840,No pobreza,No pobreza,800,42
7841,No pobreza,No pobreza,800,43
7842,Pobreza,Pobreza no extrema,800,44
7843,No pobreza,No pobreza,800,40
7844,No pobreza,No pobreza,800,43
7845,No pobreza,No pobreza,800,35
7846,Pobreza,Pobreza no extrema,800,35
7847,Pobreza,Pobreza no extrema,800,38
7848,No pobreza,No pobreza,800,38
7849,Pobreza,Pobreza no extrema,800,39
7850,Pobreza,Pobreza no extrema,800,36
7851,Pobreza,Pobreza extrema,800,36
7852,Pobreza,Pobreza no extrema,800,35
7853,No pobreza,No pobreza,800,38
7854,No pobreza,No pobreza,800,39
7855,Pobreza,Pobreza no extrema,800,36
7856,No pobreza,No pobreza,800,37
7857,No pobreza,No pobreza,800,38
7858,No pobreza,No pobreza,800,39
7859,No pobreza,No pobreza,800,38
7860,Pobreza,Pobreza no extrema,800,36
7861,Pobreza,Pobreza no extrema,800,35
7862,Pobreza,Pobreza no extrema,800,39
7863,No pobreza,No pobreza,800,36
7864,No pobreza,No pobreza,800,38
7865,No pobreza,No pobreza,800,30
7866,No pobreza,No pobreza,800,30
7867,Pobreza,Pobreza extrema,800,30
7868,No pobreza,No pobreza,800,34
7869,Pobreza,Pobreza no extrema,800,33
7870,Pobreza,Pobreza no extrema,800,33
7871,No pobreza,No pobreza,800,31
7872,Pobreza,Pobreza extrema,800,34
7873,Pobreza,Pobreza no extrema,800,33
7874,No pobreza,No pobreza,800,30
7875,Pobreza,Pobreza extrema,800,34
7876,No pobreza,No pobreza,800,33
7877,Pobreza,Pobreza no extrema,800,31
7878,Pobreza,Pobreza extrema,800,33
7879,Pobreza,Pobreza extrema,800,32
7880,No pobreza,No pobreza,800,31
7881,No pobreza,No pobreza,800,34
7882,No pobreza,No pobreza,800,32
7883,Pobreza,Pobreza no extrema,800,30
7884,Pobreza,Pobreza no extrema,800,30
7885,No pobreza,No pobreza,800,32
7886,Pobreza,Pobreza no extrema,800,30
7887,No pobreza,No pobreza,800,34
7888,Pobreza,Pobreza no extrema,800,32
7889,Pobreza,Pobreza extrema,800,34
7890,Pobreza,Pobreza extrema,800,31
7891,No pobreza,No pobreza,800,34
7892,Pobreza,Pobreza no extrema,800,29
7893,Pobreza,Pobreza no extrema,800,26
7894,No pobreza,No pobreza,800,29
7895,Pobreza,Pobreza extrema,800,29
7896,Pobreza,Pobreza no extrema,800,26
7897,Pobreza,Pobreza no extrema,800,29
7898,Pobreza,Pobreza extrema,800,25
7899,No pobreza,No pobreza,800,27
7900,Pobreza,Pobreza no extrema,800,29
7901,Pobreza,Pobreza no extrema,800,25
7902,Pobreza,Pobreza no extrema,800,26
7903,Pobreza,Pobreza extrema,800,26
7904,Pobreza,Pobreza no extrema,800,25
7905,Pobreza,Pobreza no extrema,800,29
7906,Pobreza,Pobreza extrema,800,26
7907,No pobreza,No pobreza,800,27
7908,Pobreza,Pobreza no extrema,800,26
7909,Pobreza,Pobreza no extrema,800,26
7910,Pobreza,Pobreza extrema,800,28
7911,No pobreza,No pobreza,800,29
7912,No pobreza,No pobreza,800,27
7913,No pobreza,No pobreza,800,28
7914,Pobreza,Pobreza no extrema,800,27
7915,No pobreza,No pobreza,800,27
7916,No pobreza,No pobreza,800,28
7917,No pobreza,No pobreza,800,26
7918,No pobreza,No pobreza,800,28
7919,No pobreza,No pobreza,800,25
7920,No pobreza,No pobreza,800,28
7921,Pobreza,Pobreza extrema,800,26
7922,Pobreza,Pobreza no extrema,800,25
7923,No pobreza,No pobreza,800,26
7924,Pobreza,Pobreza no extrema,800,29
7925,Pobreza,Pobreza no extrema,800,22
7926,Pobreza,Pobreza no extrema,800,24
7927,Pobreza,Pobreza no extrema,800,20
7928,Pobreza,Pobreza extrema,800,22
7929,Pobreza,Pobreza extrema,800,22
7930,Pobreza,Pobreza no extrema,800,22
7931,Pobreza,Pobreza extrema,800,20
7932,Pobreza,Pobreza no extrema,800,23
7933,No pobreza,No pobreza,800,24
7934,No pobreza,No pobreza,800,24
7935,Pobreza,Pobreza extrema,800,20
7936,No pobreza,No pobreza,800,23
7937,Pobreza,Pobreza no extrema,800,21
7938,Pobreza,Pobreza no extrema,800,20
7939,Pobreza,Pobreza extrema,800,23
7940,No pobreza,No pobreza,800,20
7941,Pobreza,Pobreza extrema,800,24
7942,Pobreza,Pobreza extrema,800,20
7943,Pobreza,Pobreza no extrema,800,22
7944,No pobreza,No pobreza,800,22
7945,Pobreza,Pobreza extrema,800,22
7946,No pobreza,No pobreza,800,21
7947,Pobreza,Pobreza no extrema,800,20
7948,No pobreza,No pobreza,800,22
7949,Pobreza,Pobreza no extrema,800,20
7950,Pobreza,Pobreza extrema,800,21
7951,Pobreza,Pobreza extrema,800,23
7952,Pobreza,Pobreza no extrema,800,20
7953,No pobreza,No pobreza,800,23
7954,Pobreza,Pobreza no extrema,800,20
7955,Pobreza,Pobreza no extrema,800,20
7956,Pobreza,Pobreza no extrema,800,20
7957,No pobreza,No pobreza,800,20
7958,No pobreza,No pobreza,800,22
7959,No pobreza,No pobreza,800,19
7960,No pobreza,No pobreza,800,15
7961,No pobreza,No pobreza,800,15
7962,Pobreza,Pobreza no extrema,800,16
7963,No pobreza,No pobreza,800,17
7964,Pobreza,Pobreza no extrema,800,17
7965,Pobreza,Pobreza no extrema,800,18
7966,Pobreza,Pobreza extrema,800,18
7967,Pobreza,Pobreza extrema,800,19
7968,Pobreza,Pobreza no extrema,800,18
7969,Pobreza,Pobreza no extrema,800,16
7970,Pobreza,Pobreza extrema,800,19
7971,Pobreza,Pobreza no extrema,800,17
7972,Pobreza,Pobreza no extrema,800,16
7973,Pobreza,Pobreza no extrema,800,19
7974,No pobreza,No pobreza,800,17
7975,Pobreza,Pobreza no extrema,800,17
7976,Pobreza,Pobreza extrema,800,15
7977,No pobreza,No pobreza,800,19
7978,Pobreza,Pobreza extrema,800,18
7979,No pobreza,No pobreza,800,18
7980,Pobreza,Pobreza no extrema,800,19
7981,Pobreza,Pobreza extrema,800,18
7982,Pobreza,Pobreza extrema,800,18
7983,Pobreza,Pobreza extrema,800,18
7984,Pobreza,Pobreza extrema,800,18
7985,Pobreza,Pobreza extrema,800,17
7986,No pobreza,No pobreza,800,17
7987,Pobreza,Pobreza extrema,800,19
7988,No pobreza,No pobreza,800,19
7989,Pobreza,Pobreza no extrema,800,16
7990,Pobreza,Pobreza no extrema,800,18
7991,No pobreza,No pobreza,800,15
7992,Pobreza,Pobreza extrema,800,15
7993,Pobreza,Pobreza no extrema,800,19
7994,Pobreza,Pobreza no extrema,800,19
7995,Pobreza,Pobreza no extrema,800,19
7996,Pobreza,Pobreza no extrema,800,17
7997,Pobreza,Pobreza no extrema,800,17
7998,No pobreza,No pobreza,800,19
7999,Pobreza,Pobreza no extrema,800,18
8000,Pobreza,Pobreza no extrema,800,16
8001,Pobreza,Pobreza no extrema,800,16
8002,Pobreza,Pobreza no extrema,800,17
8003,Pobreza,Pobreza no extrema,800,17
8004,Pobreza,Pobreza extrema,800,15
8005,Pobreza,Pobreza no extrema,800,13
8006,Pobreza,Pobreza no extrema,800,14
8007,No pobreza,No pobreza,800,14
8008,Pobreza,Pobreza no extrema,800,14
8009,No pobreza,No pobreza,800,14
8010,Pobreza,Pobreza no extrema,790,23
8011,No pobreza,No pobreza,780,37
8012,No pobreza,No pobreza,774,35
8013,Pobreza,Pobreza no extrema,770,32
8014,Pobreza,Pobreza no extrema,770,23
8015,No pobreza,No pobreza,750,71
8016,Pobreza,Pobreza extrema,750,53
8017,Pobreza,Pobreza extrema,750,50
8018,No pobreza,No pobreza,750,49
8019,No pobreza,No pobreza,750,40
8020,No pobreza,No pobreza,750,40
8021,Pobreza,Pobreza no extrema,750,40
8022,Pobreza,Pobreza extrema,750,41
8023,Pobreza,Pobreza extrema,750,42
8024,No pobreza,No pobreza,750,37
8025,No pobreza,No pobreza,750,35
8026,No pobreza,No pobreza,750,32
8027,Pobreza,Pobreza extrema,750,29
8028,Pobreza,Pobreza no extrema,750,29
8029,Pobreza,Pobreza no extrema,750,25
8030,No pobreza,No pobreza,750,29
8031,Pobreza,Pobreza no extrema,750,25
8032,Pobreza,Pobreza no extrema,750,28
8033,No pobreza,No pobreza,750,23
8034,Pobreza,Pobreza no extrema,750,20
8035,No pobreza,No pobreza,750,20
8036,Pobreza,Pobreza extrema,750,23
8037,Pobreza,Pobreza extrema,750,16
8038,Pobreza,Pobreza no extrema,750,18
8039,Pobreza,Pobreza no extrema,750,14
8040,Pobreza,Pobreza no extrema,740,51
8041,Pobreza,Pobreza no extrema,740,37
8042,Pobreza,Pobreza extrema,740,26
8043,No pobreza,No pobreza,720,73
8044,Pobreza,Pobreza no extrema,720,59
8045,No pobreza,No pobreza,720,50
8046,Pobreza,Pobreza no extrema,720,51
8047,Pobreza,Pobreza no extrema,720,36
8048,No pobreza,No pobreza,720,32
8049,No pobreza,No pobreza,720,30
8050,Pobreza,Pobreza no extrema,720,25
8051,Pobreza,Pobreza no extrema,720,27
8052,No pobreza,No pobreza,720,22
8053,Pobreza,Pobreza no extrema,720,22
8054,Pobreza,Pobreza no extrema,720,19
8055,Pobreza,Pobreza extrema,720,17
8056,No pobreza,No pobreza,720,15
8057,Pobreza,Pobreza no extrema,720,15
8058,Pobreza,Pobreza no extrema,720,16
8059,Pobreza,Pobreza extrema,708,19
8060,Pobreza,Pobreza no extrema,700,73
8061,No pobreza,No pobreza,700,58
8062,No pobreza,No pobreza,700,54
8063,Pobreza,Pobreza no extrema,700,52
8064,Pobreza,Pobreza no extrema,700,53
8065,Pobreza,Pobreza no extrema,700,46
8066,Pobreza,Pobreza no extrema,700,47
8067,No pobreza,No pobreza,700,45
8068,Pobreza,Pobreza no extrema,700,47
8069,Pobreza,Pobreza no extrema,700,44
8070,No pobreza,No pobreza,700,43
8071,No pobreza,No pobreza,700,40
8072,No pobreza,No pobreza,700,42
8073,Pobreza,Pobreza no extrema,700,43
